Date,Open,High,Low,Close,Volume,Adj Close
1969-01-13,100.93,103.25,96.63,102.03,11676000,102.03
1969-01-06,103.99,104.36,100.14,100.93,13416000,100.93
1968-12-30,104.74,104.99,102.98,103.99,11940000,103.99
1968-12-23,106.34,106.68,104.20,104.74,11345000,104.74
1968-12-16,107.58,108.40,105.10,106.34,16547500,106.34
1968-12-09,107.93,108.77,106.33,107.58,16300000,107.58
1968-12-02,108.37,109.37,106.71,107.93,16375000,107.93
1968-11-25,106.30,109.09,105.47,108.37,15447500,108.37
1968-11-18,105.78,106.89,104.85,106.30,15812500,106.30
1968-11-12,103.95,106.44,103.51,105.78,15712500,105.78
1968-11-04,103.06,104.59,101.85,103.95,12370000,103.95
1968-10-28,104.20,104.89,102.36,103.06,14052500,103.06
1968-10-21,104.82,105.78,103.14,104.20,15200000,104.20
1968-10-14,103.18,105.34,102.48,104.82,15395000,104.82
1968-10-07,103.71,104.45,102.39,103.18,14017500,103.18
1968-09-30,102.31,104.35,101.71,103.71,16407500,103.71
1968-09-23,101.66,103.63,101.20,102.31,14892500,102.31
1968-09-16,100.86,102.53,100.33,101.66,14820000,101.66
1968-09-09,101.20,102.09,99.70,100.86,12755000,100.86
1968-09-03,98.86,101.88,98.31,101.20,11205000,101.20
1968-08-26,98.69,99.67,97.90,98.86,9645000,98.86
1968-08-19,98.68,99.65,97.71,98.69,11392500,98.69
1968-08-12,97.01,99.36,96.72,98.68,11450000,98.68
1968-08-05,96.63,98.32,95.95,97.01,9945000,97.01
1968-07-29,98.34,98.82,95.79,96.63,11357500,96.63
1968-07-22,100.46,100.88,97.22,98.34,13732500,98.34
1968-07-15,102.34,103.15,99.80,100.46,14702500,100.46
1968-07-08,100.91,103.67,100.72,102.34,17125000,102.34
1968-07-01,99.58,101.36,98.60,100.91,13006600,100.91
1968-06-24,100.66,101.48,98.91,99.58,13232500,99.58
1968-06-17,101.13,101.71,99.43,100.66,13985000,100.66
1968-06-10,101.27,102.84,99.98,101.13,16595000,101.13
1968-06-03,98.72,101.89,98.72,101.27,16408000,101.27
1968-05-27,97.15,99.40,96.29,98.68,13440000,98.68
1968-05-20,96.90,98.17,95.80,97.15,12936000,97.15
1968-05-13,98.50,99.10,96.11,96.90,12612000,96.90
1968-05-06,98.66,99.74,97.27,98.50,12758000,98.50
1968-04-29,97.21,100.19,96.58,98.66,14620000,98.66
1968-04-22,95.85,97.83,94.22,97.21,13694000,97.21
1968-04-15,96.53,97.89,95.15,95.85,14888000,95.85
1968-04-08,93.29,97.11,93.11,96.53,15883300,96.53
1968-04-01,91.11,95.13,91.11,93.29,15690000,93.29
1968-03-25,88.42,90.92,87.65,90.20,8268000,90.20
1968-03-18,89.11,91.09,87.50,88.42,8816000,88.42
1968-03-11,89.03,90.78,87.61,89.10,10122000,89.10
1968-03-04,89.11,89.98,86.99,89.03,9594000,89.03
1968-02-26,90.89,91.19,88.58,89.11,7948000,89.11
1968-02-19,89.96,91.87,89.42,90.89,8512500,90.89
1968-02-13,89.86,90.62,86.73,89.96,10265000,89.96
1968-02-05,92.27,92.74,89.23,89.86,9486000,89.86
1968-01-29,93.45,94.38,91.27,92.27,10036000,92.27
1968-01-22,95.24,95.40,91.96,93.45,10924000,93.45
1968-01-15,96.72,97.46,94.60,95.24,12736000,95.24
1968-01-08,95.94,97.84,95.54,96.72,13190000,96.72
1968-01-02,96.47,97.33,94.31,95.94,12262500,95.94
1967-12-26,95.20,96.90,94.61,96.47,12330000,96.47
1967-12-18,95.03,96.25,94.00,95.20,10580000,95.20
1967-12-11,95.42,96.35,94.34,95.03,11536000,95.03
1967-12-04,94.50,96.67,94.09,95.42,11964000,95.42
1967-11-27,93.90,95.51,93.32,94.50,10216000,94.50
1967-11-20,92.38,94.46,90.09,93.90,11675000,93.90
1967-11-13,92.21,93.62,90.44,92.82,10220000,92.82
1967-11-06,91.78,93.07,90.39,92.21,10450000,92.21
1967-10-30,94.96,95.67,91.33,91.78,10552000,91.78
1967-10-23,95.38,95.98,93.47,94.96,10178000,94.96
1967-10-16,96.00,96.55,94.19,95.38,10200000,95.38
1967-10-09,97.26,98.25,95.16,96.00,10244000,96.00
1967-10-02,96.71,97.83,95.75,97.26,9880000,97.26
1967-09-25,97.00,98.31,96.00,96.71,10168000,96.71
1967-09-18,96.27,97.61,95.39,97.00,11318000,97.00
1967-09-11,94.36,97.40,93.88,96.27,10798000,96.27
1967-09-05,93.68,95.06,93.36,94.36,9020000,94.36
1967-08-28,92.70,94.21,92.01,93.68,7224000,93.68
1967-08-21,94.78,95.22,92.04,92.70,8058000,92.70
1967-08-14,95.15,95.54,93.93,94.78,8392000,94.78
1967-08-07,95.83,96.67,94.62,95.15,9304000,95.15
1967-07-31,94.49,96.64,94.01,95.83,12140000,95.83
1967-07-24,94.04,95.23,92.91,94.49,10786000,94.49
1967-07-17,92.74,94.92,92.10,94.04,11634000,94.04
1967-07-10,91.69,93.35,91.11,92.74,11476000,92.74
1967-07-03,90.64,92.28,90.12,91.69,9230000,91.69
1967-06-26,91.64,91.64,90.64,90.64,8984000,90.64
1967-06-19,92.51,92.51,91.97,92.00,9472000,92.00
1967-06-12,91.56,93.28,91.12,92.54,10948000,92.54
1967-06-05,89.56,92.26,87.19,91.56,9692000,91.56
1967-05-29,90.98,91.22,88.71,89.79,8142500,89.79
1967-05-22,92.07,92.40,89.68,90.98,9294000,90.98
1967-05-15,93.48,93.85,91.40,92.07,9886000,92.07
1967-05-08,94.44,95.25,92.51,93.48,10472000,93.48
1967-05-01,94.01,95.14,92.94,94.44,10940000,94.44
1967-04-24,92.30,94.77,91.78,94.01,10536000,94.01
1967-04-17,90.43,92.90,90.18,92.30,10066000,92.30
1967-04-10,89.32,91.08,87.86,90.43,7998000,90.43
1967-04-03,90.20,90.74,88.45,89.36,8930000,89.36
1967-03-27,90.94,91.72,89.75,90.20,8620000,90.20
1967-03-20,90.25,91.51,89.17,90.94,9295000,90.94
1967-03-13,88.89,90.84,87.58,90.25,10638000,90.25
1967-03-06,88.29,90.37,87.34,88.89,11332000,88.89
1967-02-27,87.41,89.00,85.61,88.29,10938000,88.29
1967-02-20,87.89,88.16,86.64,87.41,9377500,87.41
1967-02-13,87.63,89.00,86.95,87.89,8966000,87.89
1967-02-06,87.36,88.57,86.48,87.63,9624000,87.63
1967-01-30,86.16,87.97,85.68,87.36,10820000,87.36
1967-01-23,86.07,88.17,84.87,86.16,10368000,86.16
1967-01-16,84.53,86.61,83.73,86.07,10604000,86.07
1967-01-09,82.18,84.90,81.37,84.53,10672000,84.53
1967-01-03,80.33,82.79,79.43,82.18,6850000,82.18
1966-12-27,81.47,81.84,79.66,80.33,8167500,80.33
1966-12-19,81.58,82.34,80.31,81.47,7554000,81.47
1966-12-12,82.14,83.88,80.94,81.58,8156000,81.58
1966-12-05,80.13,82.72,79.60,82.14,7828000,82.14
1966-11-28,80.85,81.38,79.49,80.13,7378000,80.13
1966-11-21,81.09,81.37,78.89,80.85,7010000,80.85
1966-11-14,81.94,83.01,80.79,81.26,7976000,81.26
1966-11-07,80.81,82.43,80.16,81.94,7517500,81.94
1966-10-31,80.24,81.68,79.34,80.81,6294000,80.81
1966-10-24,78.19,80.91,77.56,80.24,6364000,80.24
1966-10-17,76.60,79.34,76.48,78.19,6348000,78.19
1966-10-10,73.20,78.45,72.28,76.60,7852000,76.60
1966-10-03,76.56,76.98,72.77,73.20,7506000,73.20
1966-09-26,77.67,79.10,75.45,76.56,5906000,76.56
1966-09-19,79.99,80.50,76.81,77.67,5032000,77.67
1966-09-12,76.47,80.81,76.47,79.99,6238000,79.99
1966-09-06,77.42,78.16,75.03,76.29,5455000,76.29
1966-08-29,76.24,78.50,73.91,77.42,8630000,77.42
1966-08-22,79.62,79.88,76.10,76.41,8104000,76.41
1966-08-15,83.17,83.69,79.24,79.62,6502000,79.62
1966-08-08,84.00,84.36,82.34,83.17,5678000,83.17
1966-08-01,83.50,84.70,81.77,84.00,6038000,84.00
1966-07-25,85.41,85.57,83.05,83.60,6312000,83.60
1966-07-18,87.08,87.59,84.77,85.41,5856000,85.41
1966-07-11,87.61,88.19,85.83,87.08,5800000,87.08
1966-07-05,85.61,88.04,85.09,87.61,6192500,87.61
1966-06-27,86.58,87.31,83.75,85.61,6016000,85.61
1966-06-20,86.51,87.73,85.68,86.58,7134000,86.58
1966-06-13,86.44,87.74,85.88,86.51,7434000,86.51
1966-06-06,86.06,86.97,84.25,86.44,5586000,86.44
1966-05-31,87.33,87.65,85.28,86.06,5142500,86.06
1966-05-23,85.43,87.88,85.29,87.33,6196000,87.33
1966-05-16,85.47,86.33,83.18,85.43,8702000,85.43
1966-05-09,87.84,88.38,84.77,85.47,8598000,85.47
1966-05-02,91.06,91.75,86.24,87.84,9608000,87.84
1966-04-25,92.27,92.86,90.24,91.06,7658000,91.06
1966-04-18,91.99,93.02,90.89,92.27,9342000,92.27
1966-04-11,91.76,92.81,90.73,91.99,10700000,91.99
1966-04-04,89.94,92.42,89.92,91.76,9652500,91.76
1966-03-28,89.54,90.41,88.31,89.94,8132000,89.94
1966-03-21,88.53,90.28,88.40,89.54,7698000,89.54
1966-03-14,88.85,89.23,86.69,88.53,7216000,88.53
1966-03-07,89.24,90.14,87.17,88.85,8956000,88.85
1966-02-28,91.14,91.95,88.26,89.24,10062000,89.24
1966-02-21,92.41,92.83,90.43,91.14,8147500,91.14
1966-02-14,93.81,94.40,91.80,92.41,8818000,92.41
1966-02-07,93.26,94.72,92.58,93.81,9252000,93.81
1966-01-31,93.31,93.77,91.32,93.26,8148000,93.26
1966-01-24,93.47,94.56,92.84,93.31,9192000,93.31
1966-01-17,93.50,94.64,92.60,93.47,9460000,93.47
1966-01-10,93.14,94.14,92.68,93.50,8646000,93.50
1966-01-03,92.43,93.65,91.63,93.14,7724000,93.14
1965-12-27,92.19,93.05,90.63,92.43,7028000,92.43
1965-12-20,92.08,93.07,91.09,92.19,8042500,92.19
1965-12-13,91.80,92.95,91.27,92.08,9516000,92.08
1965-12-06,91.20,92.28,89.20,91.80,9758000,91.80
1965-11-29,92.03,92.60,90.53,91.27,9024000,91.27
1965-11-22,92.24,92.65,91.14,92.03,7090000,92.03
1965-11-15,92.55,93.30,91.72,92.24,7940000,92.24
1965-11-08,92.37,93.07,91.31,92.55,6350000,92.55
1965-11-01,92.42,93.07,91.62,92.37,7387500,92.37
1965-10-25,91.98,93.19,91.34,92.42,7196000,92.42
1965-10-18,91.38,92.74,91.06,91.98,8626000,91.98
1965-10-11,90.85,92.09,90.71,91.38,8918000,91.38
1965-10-04,89.90,91.31,89.47,90.85,6584000,90.85
1965-09-27,90.65,91.13,89.30,89.90,8462000,89.90
1965-09-20,90.05,90.78,89.13,90.02,8176000,90.02
1965-09-13,89.12,90.47,88.69,90.05,7018000,90.05
1965-09-07,88.06,89.85,87.76,89.12,6500000,89.12
1965-08-30,87.20,88.41,86.69,88.06,5588000,88.06
1965-08-23,86.69,87.74,86.22,87.20,5406000,87.20
1965-08-16,86.77,87.57,86.21,86.69,4962000,86.69
1965-08-09,86.07,87.14,85.45,86.77,4970000,86.77
1965-08-02,85.25,86.40,84.80,86.07,4562000,86.07
1965-07-26,84.07,85.64,83.30,85.25,4526000,85.25
1965-07-19,85.69,86.04,83.53,84.07,3830000,84.07
1965-07-12,85.71,86.47,85.12,85.69,3798000,85.69
1965-07-06,85.16,86.11,84.28,85.71,3900000,85.71
1965-06-28,83.06,85.40,80.73,85.16,6762000,85.16
1965-06-21,85.34,85.70,82.60,83.06,4364000,83.06
1965-06-14,85.12,86.22,83.01,85.34,6042000,85.34
1965-06-07,87.11,87.45,84.10,85.12,5846000,85.12
1965-06-01,88.42,88.80,86.25,87.11,5467500,87.11
1965-05-24,88.75,89.22,87.24,88.42,4972000,88.42
1965-05-17,90.10,90.44,88.40,88.75,5276000,88.75
1965-05-10,89.85,90.68,89.05,90.10,5876000,90.10
1965-05-03,89.11,90.57,88.62,89.85,5914000,89.85
1965-04-26,88.88,89.64,88.30,89.11,5620000,89.11
1965-04-19,88.15,89.41,87.70,88.88,5924000,88.88
1965-04-12,87.56,88.65,87.31,88.15,6285000,88.15
1965-04-05,86.53,87.87,86.08,87.56,5262000,87.56
1965-03-29,86.20,86.89,85.65,86.53,4656000,86.53
1965-03-22,86.84,87.55,85.96,86.20,5128000,86.20
1965-03-15,87.21,87.92,86.43,86.84,5326000,86.84
1965-03-08,86.80,87.65,86.17,87.21,5540000,87.21
1965-03-01,87.43,87.93,86.00,86.80,6306000,86.80
1965-02-23,86.21,87.84,86.03,87.43,6380000,87.43
1965-02-15,86.17,86.86,85.25,86.21,5578000,86.21
1965-02-08,87.00,87.70,85.40,86.17,5934000,86.17
1965-02-01,87.56,88.06,86.90,87.29,5840000,87.29
1965-01-25,86.74,88.19,86.39,87.56,6162000,87.56
1965-01-18,86.21,87.15,85.99,86.74,5372000,86.74
1965-01-11,85.37,86.52,84.90,86.21,5630000,86.21
1965-01-04,84.75,85.84,83.77,85.37,4662000,85.37
1964-12-28,84.15,85.18,83.38,84.75,5130000,84.75
1964-12-21,84.29,84.91,83.74,84.15,4265000,84.15
1964-12-14,83.66,84.65,82.65,84.29,4754000,84.29
1964-12-07,84.35,85.03,82.98,83.66,4840000,83.66
1964-11-30,85.16,85.41,83.12,84.35,4670000,84.35
1964-11-23,86.28,86.59,84.55,85.16,4700000,85.16
1964-11-16,85.21,86.80,84.88,86.28,5626000,86.28
1964-11-09,85.23,85.72,84.49,85.21,4696000,85.21
1964-11-02,84.86,85.90,84.51,85.23,4585000,85.23
1964-10-26,85.14,85.70,84.36,84.86,4620000,84.86
1964-10-19,84.83,85.64,84.47,85.14,4764000,85.14
1964-10-12,85.22,85.58,83.65,84.83,5136000,84.83
1964-10-05,84.36,85.60,84.20,85.22,5022000,85.22
1964-09-28,84.21,84.80,83.71,84.36,4688000,84.36
1964-09-21,83.48,84.62,83.41,84.21,5698000,84.21
1964-09-14,83.45,84.29,82.57,83.48,5566000,83.48
1964-09-08,82.76,83.84,82.46,83.45,5220000,83.45
1964-08-31,81.99,83.03,81.46,82.76,4262000,82.76
1964-08-24,82.07,82.48,80.99,81.99,3638000,81.99
1964-08-17,82.35,82.85,81.60,82.07,3916000,82.07
1964-08-10,81.86,82.87,81.43,82.35,3864000,82.35
1964-08-03,83.18,83.49,80.80,81.86,4370000,81.86
1964-07-27,83.46,83.82,82.40,83.18,4150000,83.18
1964-07-20,84.01,84.33,82.96,83.46,4460000,83.46
1964-07-13,83.36,84.33,82.72,84.01,4690000,84.01
1964-07-06,82.60,83.99,82.37,83.36,5108000,83.36
1964-06-29,81.46,82.98,81.10,82.60,4822500,82.60
1964-06-22,80.89,81.78,80.41,81.46,4578000,81.46
1964-06-15,79.60,81.34,79.39,80.89,4564000,80.89
1964-06-08,79.02,80.13,78.15,79.60,4022000,79.60
1964-06-01,80.37,80.83,78.44,79.02,4318000,79.02
1964-05-25,80.73,81.16,79.78,80.37,4322500,80.37
1964-05-18,81.10,81.49,79.96,80.73,4746000,80.73
1964-05-11,81.00,81.81,80.37,81.10,5074000,81.10
1964-05-04,80.17,81.72,79.87,81.00,5354000,81.00
1964-04-27,79.75,80.60,78.90,80.17,5548000,80.17
1964-04-20,80.55,81.20,79.45,79.75,5800000,79.75
1964-04-13,79.85,80.98,79.42,80.55,5398000,80.55
1964-04-06,79.94,80.45,79.26,79.85,5482000,79.85
1964-03-30,79.19,80.37,78.57,79.94,5934000,79.94
1964-03-23,78.92,79.58,78.17,79.19,5332500,79.19
1964-03-16,79.14,79.89,78.72,78.92,5440000,78.92
1964-03-09,78.31,79.59,77.95,79.14,5628000,79.14
1964-03-02,77.80,78.70,77.50,78.31,5152000,78.31
1964-02-24,77.62,78.31,77.19,77.80,5278000,77.80
1964-02-17,77.48,77.99,77.00,77.62,4602500,77.62
1964-02-10,77.18,77.93,76.81,77.48,4404000,77.48
1964-02-03,77.04,77.55,76.36,77.18,4258000,77.18
1964-01-27,77.11,77.78,76.26,77.04,4528000,77.04
1964-01-20,76.56,77.62,75.87,77.11,5252000,77.11
1964-01-13,76.24,77.21,75.78,76.56,6098000,76.56
1964-01-06,75.50,76.67,75.18,76.24,5400000,76.24
1963-12-30,74.44,76.04,74.13,75.50,5472500,75.50
1963-12-23,74.28,74.91,73.44,74.44,4142500,74.44
1963-12-16,74.06,75.21,73.78,74.28,4886000,74.28
1963-12-09,74.00,74.48,73.40,74.06,4380000,74.06
1963-12-02,73.23,74.63,73.02,74.00,4820000,74.00
1963-11-26,71.40,73.47,71.40,73.23,6446600,73.23
1963-11-18,72.35,73.14,69.48,69.61,5358000,69.61
1963-11-11,73.52,73.67,72.09,72.35,4538000,72.35
1963-11-04,73.83,74.27,72.33,73.36,4982500,73.36
1963-10-28,74.01,75.18,73.25,73.83,5738000,73.83
1963-10-21,73.32,74.41,72.48,74.01,6074000,74.01
1963-10-14,72.27,73.77,71.85,73.32,5402000,73.32
1963-10-07,72.85,73.27,71.60,72.27,4740000,72.27
1963-09-30,72.13,73.19,71.28,72.85,4312000,72.85
1963-09-23,73.30,73.87,71.60,72.13,5290000,72.13
1963-09-16,73.17,73.71,72.51,73.30,4830000,73.30
1963-09-09,72.84,73.79,72.25,73.17,5558000,73.17
1963-09-03,72.50,73.51,72.15,72.84,6125000,72.84
1963-08-26,71.76,72.71,71.27,72.50,4714000,72.50
1963-08-19,71.49,72.14,70.95,71.76,4110000,71.76
1963-08-12,70.48,71.95,70.19,71.49,4550000,71.49
1963-08-05,69.30,70.65,69.20,70.48,3686000,70.48
1963-07-29,68.54,69.83,68.32,69.30,3340000,69.30
1963-07-22,68.35,68.92,67.54,68.54,3246000,68.54
1963-07-15,69.64,69.73,67.90,68.35,3456000,68.35
1963-07-08,70.22,70.39,69.36,69.64,3722000,69.64
1963-07-01,69.37,70.48,68.58,70.22,3460000,70.22
1963-06-24,70.25,70.67,68.78,69.37,3976000,69.37
1963-06-17,69.95,70.57,69.31,70.25,4110000,70.25
1963-06-10,70.41,70.85,69.57,70.25,4564000,70.25
1963-06-03,70.80,71.24,70.10,70.41,5466000,70.41
1963-05-27,70.02,71.14,69.48,70.80,4155000,70.80
1963-05-20,70.29,70.68,69.59,70.02,4912000,70.02
1963-05-13,70.52,70.89,69.83,70.29,5072000,70.29
1963-05-06,70.03,70.81,69.03,70.52,4846000,70.52
1963-04-29,69.70,70.51,69.26,70.03,4592000,70.03
1963-04-22,69.23,70.12,68.95,69.70,5174000,69.70
1963-04-15,68.77,69.61,68.47,69.23,5230000,69.23
1963-04-08,68.28,69.07,67.66,68.77,5540000,68.77
1963-04-01,66.57,68.46,66.23,68.28,4690000,68.28
1963-03-25,66.19,67.01,65.92,66.57,3870000,66.57
1963-03-18,65.93,66.44,65.19,66.19,3432000,66.19
1963-03-11,65.33,66.27,65.11,65.93,3518000,65.93
1963-03-04,64.10,65.74,63.88,65.33,3348000,65.33
1963-02-25,65.92,66.09,63.80,64.10,3808000,64.10
1963-02-18,66.41,66.96,65.36,65.92,4232500,65.92
1963-02-11,66.17,66.75,65.16,66.41,4520000,66.41
1963-02-04,66.31,66.81,65.38,66.17,4038000,66.17
1963-01-28,65.92,66.59,65.51,66.31,4274000,66.31
1963-01-21,65.18,66.23,64.64,65.92,4660000,65.92
1963-01-14,64.85,65.70,64.35,65.18,5036000,65.18
1963-01-07,64.13,65.22,63.67,64.85,4778000,64.85
1962-12-31,62.96,64.45,62.32,64.13,4482500,64.13
1962-12-24,62.64,63.41,62.19,62.96,3590000,62.96
1962-12-17,62.57,63.28,61.72,62.64,3780000,62.64
1962-12-10,63.06,63.35,61.72,62.57,3678000,62.57
1962-12-03,62.26,63.50,61.28,63.06,4760000,63.06
1962-11-26,61.54,62.78,60.95,62.26,5502000,62.26
1962-11-19,60.16,62.03,59.46,61.54,4615000,61.54
1962-11-12,58.78,60.67,58.59,60.16,4756000,60.16
1962-11-05,57.75,59.12,57.69,58.78,4350000,58.78
1962-10-29,55.34,58.19,55.34,57.75,4014000,57.75
1962-10-22,55.48,55.48,52.55,54.54,5010000,54.54
1962-10-15,56.95,57.63,55.34,55.59,3334000,55.59
1962-10-08,57.07,57.83,56.66,56.95,2362000,56.95
1962-10-01,56.27,57.30,55.26,57.07,2792000,57.07
1962-09-24,57.45,57.45,55.53,56.27,3712000,56.27
1962-09-17,58.89,59.54,57.43,57.69,3520000,57.69
1962-09-10,58.38,59.18,57.88,58.89,2928000,58.89
1962-09-04,59.12,59.49,57.72,58.38,3022500,58.38
1962-08-27,59.58,59.94,58.17,59.12,2862000,59.12
1962-08-20,59.01,60.33,58.90,59.58,4098000,59.58
1962-08-13,57.55,59.24,57.22,59.01,3760000,59.01
1962-08-06,58.12,58.35,56.76,57.55,2860000,57.55
1962-07-30,57.20,58.58,57.08,58.12,3978000,58.12
1962-07-23,56.81,57.36,55.78,57.20,2784000,57.20
1962-07-16,57.83,58.10,55.86,56.81,3190000,56.81
1962-07-09,56.17,58.67,55.54,57.83,4614000,57.83
1962-07-02,54.75,57.10,54.47,56.17,3457500,56.17
1962-06-25,52.68,55.47,51.35,54.75,5154000,54.75
1962-06-18,55.89,56.53,52.48,52.68,4164000,52.68
1962-06-11,58.45,58.58,53.66,55.89,5356000,55.89
1962-06-04,59.12,59.17,56.33,58.45,4206000,58.45
1962-05-28,59.15,60.82,53.13,59.38,10142500,59.38
1962-05-21,63.82,64.00,59.00,59.47,4596000,59.47
1962-05-14,62.65,64.88,61.11,63.82,3914000,63.82
1962-05-07,66.24,66.56,62.44,62.65,3692000,62.65
1962-04-30,66.30,66.93,63.76,66.24,3872000,66.24
1962-04-23,68.59,69.01,65.99,66.30,3482000,66.30
1962-04-16,67.90,68.90,67.21,68.59,3115000,68.59
1962-04-09,68.84,69.26,67.03,67.90,3186000,67.90
1962-04-02,69.55,69.82,68.12,68.84,3058000,68.84
1962-03-26,70.45,70.63,69.16,69.55,2978000,69.55
1962-03-19,70.94,71.31,70.12,70.45,3164000,70.45
1962-03-12,70.42,71.44,70.02,70.94,3292000,70.94
1962-03-05,70.16,70.71,69.37,70.42,3066000,70.42
1962-02-26,70.16,70.60,69.44,70.16,2998000,70.16
1962-02-19,70.59,70.97,69.73,70.16,3297500,70.16
1962-02-12,70.48,71.13,70.03,70.59,3364000,70.59
1962-02-05,69.81,70.95,69.41,70.48,3772000,70.48
1962-01-29,68.13,70.02,67.55,69.81,3724000,69.81
1962-01-22,68.75,69.37,67.55,68.13,3562000,68.13
1962-01-15,69.61,70.08,67.75,68.75,3628000,68.75
1962-01-08,69.66,70.17,68.17,69.61,3728000,69.61
1962-01-02,71.55,71.96,69.35,69.66,3947500,69.66
1961-12-26,71.02,71.69,71.02,71.55,4312500,71.55
1961-12-18,71.76,71.76,70.86,70.91,3544000,70.91
1961-12-11,72.39,72.64,71.98,72.01,4398000,72.01
1961-12-04,72.01,72.04,71.70,72.04,4200000,72.04
1961-11-27,71.85,71.85,71.32,71.78,4448000,71.78
1961-11-20,71.72,71.84,71.70,71.84,4400000,71.84
1961-11-13,71.27,71.67,71.27,71.62,4378000,71.62
1961-11-06,70.01,71.07,70.01,71.07,4822500,71.07
1961-10-30,68.42,69.47,68.42,69.47,3590000,69.47
1961-10-23,68.06,68.46,67.98,68.34,3398000,68.34
1961-10-16,67.85,68.45,67.85,68.00,3358000,68.00
1961-10-09,67.94,68.17,67.94,68.04,3234000,68.04
1961-10-02,66.77,67.77,66.73,66.97,3250000,66.97
1961-09-25,65.77,66.73,65.77,66.73,3304000,66.73
1961-09-18,67.21,67.21,66.08,66.72,3184000,66.72
1961-09-11,67.28,68.01,67.28,67.65,2980000,67.65
1961-09-05,67.96,68.46,67.88,67.88,3442500,67.88
1961-08-28,67.70,68.19,67.55,68.19,3032000,68.19
1961-08-21,68.43,68.44,67.59,67.67,3442000,67.67
1961-08-14,67.72,68.29,67.55,68.29,3606000,68.29
1961-08-07,67.67,68.06,67.67,68.06,3630000,68.06
1961-07-31,66.76,67.68,66.76,67.68,3764000,67.68
1961-07-24,64.87,66.71,64.87,66.71,3470000,66.71
1961-07-17,64.79,64.86,64.41,64.86,2706000,64.86
1961-07-10,65.71,65.71,64.86,65.28,2968000,65.28
1961-07-03,65.21,65.81,65.21,65.77,2987500,65.77
1961-06-26,64.47,64.64,64.47,64.64,2710000,64.64
1961-06-19,64.58,65.16,64.58,65.16,3214000,65.16
1961-06-12,66.15,66.15,65.18,65.18,3264000,65.18
1961-06-05,67.08,67.08,65.64,66.66,3942000,66.66
1961-05-31,66.56,66.73,66.56,66.73,3920000,66.73
1961-05-22,66.85,66.85,66.01,66.43,3848000,66.43
1961-05-15,66.83,67.39,66.83,67.27,4856000,67.27
1961-05-08,66.41,66.50,66.39,66.50,5202000,66.50
1961-05-01,65.17,66.52,65.17,66.52,4618000,66.52
1961-04-24,64.40,65.55,64.40,65.31,4480000,65.31
1961-04-17,68.68,68.68,65.77,65.77,4942000,65.77
1961-04-10,66.53,66.62,66.26,66.37,5132000,66.37
1961-04-03,65.60,65.96,65.46,65.96,5798000,65.96
1961-03-27,64.35,65.06,64.35,65.06,4940000,65.06
1961-03-20,64.86,64.86,64.42,64.42,4796000,64.42
1961-03-13,63.66,64.21,63.38,64.00,5290000,64.00
1961-03-06,64.05,64.05,63.44,63.48,5812000,63.48
1961-02-27,63.30,63.95,63.30,63.95,5420000,63.95
1961-02-20,62.32,62.84,62.32,62.84,5175000,62.84
1961-02-13,61.14,62.30,61.14,62.10,4592000,62.10
1961-02-06,61.76,62.21,61.50,61.50,4656000,61.50
1961-01-30,61.97,62.30,61.78,62.22,4874000,62.22
1961-01-23,60.29,61.24,60.29,61.24,4364000,61.24
1961-01-16,59.58,59.96,59.58,59.96,4148000,59.96
1961-01-09,58.81,59.60,58.81,59.60,4442000,59.60
1961-01-03,57.57,58.57,57.57,58.40,3590000,58.40
1960-12-27,57.52,58.11,57.52,58.11,4132500,58.11
1960-12-19,57.13,57.55,57.09,57.44,3686000,57.44
1960-12-12,56.85,57.20,56.68,57.20,3566000,57.20
1960-12-05,55.31,56.65,55.31,56.65,3662000,56.65
1960-11-28,56.03,56.03,55.30,55.39,3360000,55.39
1960-11-21,55.93,56.13,55.72,56.13,3177500,56.13
1960-11-14,55.59,55.82,55.55,55.82,2794000,55.82
1960-11-07,55.11,56.43,55.11,55.87,3437500,55.87
1960-10-31,53.39,54.90,53.39,54.90,2694000,54.90
1960-10-24,52.70,53.62,52.20,53.41,3172000,53.41
1960-10-17,54.63,54.63,53.72,53.72,2582000,53.72
1960-10-10,54.14,54.86,54.14,54.86,2192000,54.86
1960-10-03,53.36,54.03,52.99,54.03,2436000,54.03
1960-09-26,53.06,53.52,52.48,53.52,3368000,53.52
1960-09-19,53.86,54.57,53.86,53.90,2986000,53.90
1960-09-12,55.72,55.83,55.11,55.11,2416000,55.11
1960-09-06,56.49,56.49,55.74,56.11,2712500,56.11
1960-08-29,57.44,57.44,56.84,57.00,2988000,57.00
1960-08-22,57.19,58.07,57.19,57.60,3056000,57.60
1960-08-15,56.61,57.01,56.61,57.01,2742000,57.01
1960-08-08,55.52,56.66,55.52,56.66,2940000,56.66
1960-08-01,55.53,55.53,54.72,55.44,2568000,55.44
1960-07-25,54.18,55.51,54.17,55.51,2774000,55.51
1960-07-18,55.70,55.70,54.72,54.72,2514000,54.72
1960-07-11,56.87,56.87,56.05,56.05,2598000,56.05
1960-07-05,57.02,57.38,56.94,57.38,2952500,57.38
1960-06-27,57.33,57.33,56.92,57.06,2960000,57.06
1960-06-20,57.16,57.68,57.11,57.68,3654000,57.68
1960-06-13,57.99,57.99,57.44,57.44,3540000,57.44
1960-06-06,56.89,58.00,56.89,57.97,3498000,57.97
